assetPk,assetId,assetName,isLocation,type,classificationName,manufacturerName,model,serial,priority,riskLevel,lastMaintainedWopk,parentPk,parentName
7294,100-AERATOR-8,AERATOR 6-1 (10 Million Gallon Pond),false,A,AERATOR,,,,,,1680577,22222,"POND #6, 10MM Gallon"
7295,100-200U-COOK-LINE,*Trash* 200U Cook Line,true,L,Area,,,,,,255994,7852,Obsolete Assets - Do not use
7296,100-1800 Cookline,*Trash* 1800 Cook Line,true,L,Area,,,,,,291317,7852,Obsolete Assets - Do not use
7298,100-JACKSON-RNDRNG-1,*Trash* Boiler Room 1-6,true,L,Area,,,,,,300815,7852,Obsolete Assets - Do not use
7301,100-CLNG-TWR,*Trash* Cooling Tower Area,true,L,Area,,,,,,489500,7852,Obsolete Assets - Do not use
7302,100-DAF-AREA,*Trash* DAF Area,true,L,Area,,,,,,480290,7852,Obsolete Assets - Do not use
7303,100-JACKSON-RNDRNG,Jackson Rendering,true,L,PLANT,,,,,,1682328,,
7304,100-EVAPAREA,*Trash* Evaporator Area,true,L,Area,,,,,,159898,7852,Obsolete Assets - Do not use
7305,100-FAN-15,"FAN, Feather Air-Cooled condenser, fan 1",false,A,Fan,,,,,,1679471,16286,Feather Plant
7306,100-FAN-16,"FAN, Feather Air-Cooled condenser, fan 2",false,A,Fan,,,,,,1679471,16286,Feather Plant
7307,100-FAN-71,"Fan, EVAPORATOR VENTURI",false,A,Fan,,,,,,291671,7852,Obsolete Assets - Do not use
7308,100-FAN-8,"FAN, Plant Packed Tower",false,A,Fan,,,,,,1679471,8680,"SCRUBBER, Main Packed Tower"
7309,100-PROCESS LINE-05,FEATHER PROCESSING,true,L,Process Line,,,,,,1678609,14953,PRODUCTION
7310,100-FEATHER-PLANT-001-,*Trash* Feather Scrubber Area,true,L,Area,,,,,,,10437,"*Trash* Feather Dryer, Hydrolizer & Scrubber"
7314,100-HAMMER MILL-00513,"HAMMER MILL, Poultry Grinding A-side",false,A,HAMMER MILL,,,,,,1679379,14937,PP A-Side Grinding
7315,100-HOPPER-3,del Raw Material Incline Screw N4300,false,A,HOPPER,,,,,,1676942,7852,Obsolete Assets - Do not use
7317,100-HOPPER-00522,Hopper Bin#3,false,A,HOPPER,,,,,,47197,7852,Obsolete Assets - Do not use
7318,100-IRRIGTN,*Trash* Land Application System,true,L,Area,,,,,,,7852,Obsolete Assets - Do not use
7319,100-LAGOON,*Trash* Waste Water Treatment System,true,L,Area,,,,,,151371,7852,Obsolete Assets - Do not use
7320,100-LOADOUT-AREA,*Trash* Load Out,true,L,Area,,,,,,292593,7852,Obsolete Assets - Do not use
7321,100-MIXER-1,"MIXER, Irrigation",false,A,MIXER,,,,,,,22222,"POND #6, 10MM Gallon"
7322,100-HYDRAULIC UNIT-3,"HYDRAULIC UNIT, Press Choke 1800",false,A,HYDRAULIC UNIT,,Dupro Hydraulic,,,,1679379,14951,1800 Cook Line Pressing
7328,100-PUMP-79,"PUMP, Skimmer Discharge",false,A,PUMP,,,,,,1680602,14977,SKIMMER
7329,100-ROTOLIFT-3,"ROTOLIFT, Feather Mill Discharge",false,A,ROTOLIFT,,,,,,1678609,14959,Fthr Grinding
7331,100-ROTOLOCK-00507,"Rotolock, Rotary Valve A",false,A,ROTOLOCK,,73055-3,,,,1679379,14937,PP A-Side Grinding
7332,100-RTO-AREA,*Trash* RTO Area,true,L,Area,,,,,,52095,7852,Obsolete Assets - Do not use
7334,100-SCREW CONVEYOR-52,"SCREW CONVEYOR, Direct Loadout (A System)",false,A,SCREW CONVEYOR,,,,,,1679379,14937,PP A-Side Grinding
7337,100-SCREW CONVEYOR-00509,SCREW CONVEYOR. Screen Finished A-side,false,A,SCREW CONVEYOR,,,,,,1679379,14937,PP A-Side Grinding
7338,100-SCREW CONVEYOR-00023,"SCREW CONVEYOR, Cooker Discharge #1 200U",false,A,SCREW CONVEYOR,,9,,,,1677943,14942,200U Cooking
7340,100-AERATOR-9,Aerator Tornado #1 Pond 6,false,A,AERATOR,"Aeromix Systems, Inc.",CLASS I TORNADO ASPIRATING AERATOR,,,,,7852,Obsolete Assets - Do not use
7341,100-AERATOR-10,Aerator Tornado #2 Pond 6,false,A,AERATOR,"Aeromix Systems, Inc.",CLASS I TORNADO ASPIRATING AERATOR,,,,,7852,Obsolete Assets - Do not use
7344,100-PUMP-28,Pump 200U Stick Water,false,A,PUMP,Crane-Demming,"CRANE DEMING 4011, 2-5",,,,390274,7295,*Trash* 200U Cook Line
7346,100-PUMP-00011,"Pump, Centrifuge Tallow 200U",false,A,PUMP,Crane-Demming,Crane Deming 402100010700,,,,1682314,14942,200U Cooking
7347,100-PUMP-80,"PUMP, Spray Chamber",false,A,PUMP,Crane-Demming,CRANE DEMMING 4011/1 1/2 S,,,,1676996,16286,Feather Plant
7348,100-PUMP-81,"PUMP, Parts Venturi",false,A,PUMP,Crane-Demming,CRANE DEMING 4001/SIZ 1 LIQUID END,,,,1676996,22111,"SCRUBBER, Parts Venturi"
7351,100-PUMP-93,"PUMP, DAF Float",false,A,PUMP,Crane-Demming,4021-2M,,,,1674970,14976,DAF - PRODUCTION
7354,100-PUMP-61,Pump Feather Air Condenser Stick Water,false,A,PUMP,Crane-Demming,4021 2M LIQUID END,,,,1676995,7852,Obsolete Assets - Do not use
7355,100-PUMP-65,"PUMP, Press A Water pump",false,A,PUMP,Crane-Demming,CRANE DEMMING 4021,,,,1678609,14956,Fthr Hydrolizing
7356,100-PUMP-796,"PUMP, LYCO DISCHARGE",false,A,PUMP,Crane-Demming,CRANE DEMING 4021/2M S.S. FLANGED,,,,151368,7852,Obsolete Assets - Do not use
7357,100-PUMP-797,"PUMP, LYCO SPRAY",false,A,PUMP,Crane-Demming,CRANE DEMING 4021 / 1 1/2 M,,,,151158,7304,*Trash* Evaporator Area
7359,100-SCRUBBER-24,"TANK, Feather Cross Flow  Scrubber, tank 1",false,A,SCRUBBER,AC Corporation,MODEL RDS-100,,,,1317074,8679,"SCRUBBER, Room Air Feather"
7360,100-PUMP-01027,"Pump, Centrifuge Feed 1800U",false,A,PUMP,The Dupps Company,"DUPPS, DUKE 45 CRUDE FAT PUMP",,,,1676933,14950,1800 Cook Line Cooking
7361,100-SCREW CONVEYOR-00018,"SCREW CONVEYOR, Sight Glass 200U",false,A,SCREW CONVEYOR,The Dupps Company,6,,,,1677943,14942,200U Cooking
7362,100-GRINDER-2,"GRINDER, Raw Hogger 200U/n4300",false,A,GRINDER,The Dupps Company,180A,,,,1679379,14941,200U Raw
7364,100-PUMP-35,"Pump, Condensate 200U",false,A,PUMP,Goulds Pump,Goulds ST,,,,1677943,14942,200U Cooking
7365,100-PUMP-44,Old Evap Recirculation P1 Pump,false,A,PUMP,,,,,,1676995,15479,Old Evaporator
7366,100-PUMP-47,Old Evap Recirculation P2 Pump,false,A,PUMP,Goulds Pump,GOULDS MODEL 3180 XL,,,,1676995,15479,Old Evaporator
7368,100-PUMP-00006,"PUMP, Boiler #4 Feedwater",false,A,PUMP,Goulds Pump,GOULDS MTX 3196,,,,1671638,14971,BOILER ROOM
7370,100-PUMP-69,Old Evap Cooker Condensate Pump,false,A,PUMP,Goulds Pump,,,,,1676995,15479,Old Evaporator
7371,100-PUMP-51,"PUMP, Spare/Misc",false,A,PUMP,Goulds Pump,GOULDS 3196 MT,,,,1674970,22221,"POND #5, 2nd Stage Aeration"
7377,100-PUMP-27,"del Pump, Bearing 200U",false,A,PUMP,Viking,VIKING F432,,,,1677943,7852,Obsolete Assets - Do not use
7378,100-BOILER-1,BOILER #1,false,A,BOILER,Hurst,"HURST 1200HP, NATIONAL BOARD #16138",,,,1679435,14971,BOILER ROOM
7379,100-SCREW CONVEYOR-01019,"SCREW CONVEYOR, Press Discharge 1800",false,A,SCREW CONVEYOR,DUPPS COMPANY 720,"DUPPS, 12/10-4 PRESSOR",,,,1676933,14951,1800 Cook Line Pressing
7380,100-SCREW PRESS-00103,Screw Press 200U (DUPPS),false,A,SCREW PRESS,DUPPS COMPANY 720,DUPPS 12-10-4,,,,1681351,14943,200U Pressing
7382,100-PUMP-00427,"PUMP, N4300 Centrifuge Feed",false,A,PUMP,DUPPS COMPANY 720,DUPPS Duke 45,,,,1676942,14946,N4300 Cooking
7383,100-PUMP-00012,"Pump, Centrifuge Feed 200U",false,A,PUMP,DUPPS COMPANY 720,DUKE 45,,,,1677943,14942,200U Cooking
7385,100-PUMP-1200,"Pump, Drainor 1800U",false,A,PUMP,DUPPS COMPANY 720,"DUPPS, CRUDE TALLOW PUMP",,,,1676933,7852,Obsolete Assets - Do not use
7387,100-COOKER-00100,"COOKER, 200U",false,A,COOKER,DUPPS COMPANY 720,DUPPS 200U,,,,1679402,14942,200U Cooking
7388,100-COOKER-00430,"COOKER, N4300",false,A,COOKER,DUPPS COMPANY 720,0912016,,,,1672183,14946,N4300 Cooking
7389,100-SCREW CONVEYOR-01033,"SCREW CONVEYOR, SightGlass 1800U",false,A,SCREW CONVEYOR,DUPPS COMPANY 720,"DUPPS, 6",,,,1676933,14950,1800 Cook Line Cooking
7390,100-SCREW CONVEYOR-00443,"SCREW CONVEYOR, Cooker Sight Glass n4300",false,A,SCREW CONVEYOR,DUPPS COMPANY 720,6,,,,1676942,14946,N4300 Cooking
7393,100-SKIMMER-1,Skimmer DAF,false,A,SKIMMER,ALLOY HARDFACING & ENGINEERING,01714,,,,52853,7302,*Trash* DAF Area
7394,100-PUMP-94,Pump Vat,false,A,PUMP,SCHAERGES & VOSSLER PUMP CO,SPL3,,,,,7302,*Trash* DAF Area
7395,100-HAMMER MILL-3,"HAMMER MILL, Feathers",false,A,HAMMER MILL,Sprout-Andritz,Andritz - #38125,,,,1678609,14959,Fthr Grinding
7397,100-HOPPER-2,"HOPPER, Raw material  (n4300)",false,A,HOPPER,Jay Gee Manufacturing,2 SCREW HOPPER,,,,983022,14941,200U Raw
7401,100-HOPPER-6,"HOPPER, Feather Grinding",false,A,HOPPER,Jay Gee Manufacturing,12,,,,1678609,14959,Fthr Grinding
7402,100-SCREW CONVEYOR-64,"SCREW CONVEYOR, Feather Hopper Rotolift Discharge",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1678609,14959,Fthr Grinding
7404,100-HOPPER-00541,Hopper Bin #2,false,A,HOPPER,Jay Gee Manufacturing,12,,,,425828,7852,Obsolete Assets - Do not use
7405,100-HYDROLYZER-00033,"HYDROLYZER, A-side",false,A,HYDROLYZER,Jay Gee Manufacturing,NB (29583),,,,1679379,14956,Fthr Hydrolizing
7406,100-SCREW CONVEYOR-00024,Pre-Heater A,false,A,SCREW CONVEYOR,Jay Gee Manufacturing,JAY GEE,,,,1678609,14955,Fthr Raw
7408,100-COOLING-TOWER-1,"COOLING-TOWER, Poultry Plant",false,A,Cooling Tower,Jay Gee Manufacturing,700 TON COOLING TOWER,,,,564034,7852,Obsolete Assets - Do not use
7409,100-COOLING-TOWER-2,"COOLING-TOWER, 1800/Feather Plant",false,A,Cooling Tower,Jay Gee Manufacturing,700 TON COOLING TOWER,,,,537695,7852,Obsolete Assets - Do not use
7410,100-COOLING-TOWER-3,Cooling-Tower 3,false,A,Cooling Tower,Jay Gee Manufacturing,700 TON COOLING TOWER,,,,,7301,*Trash* Cooling Tower Area
7411,100-COOLING-TOWER-4,Cooling-Tower 4,false,A,Cooling Tower,Jay Gee Manufacturing,700 TON COOLING TOWER,,,,,7301,*Trash* Cooling Tower Area
7412,100-DRAINER-00015,"DRAINER, 200U",false,A,DRAINER,Jay Gee Manufacturing,"P.N. 44003, 2 SECTION, STAINLESS STEEL",,,,1681390,14942,200U Cooking
7413,100-DRAINER-00420,"DRAINER, n4300",false,A,DRAINER,Jay Gee Manufacturing,JAY GEE 2 DOOR DRAINER,,,,1679614,14946,N4300 Cooking
7416,100-ROTOLIFT-4,"ROTOLIFT, Feather Rotex Overs",false,A,ROTOLIFT,Jay Gee Manufacturing,9,,,,1678609,14959,Fthr Grinding
7417,100-ROTOLIFT-00515,"ROTOLIFT, Overs A-side",false,A,ROTOLIFT,Jay Gee Manufacturing,12,,,,1679379,14937,PP A-Side Grinding
7418,100-ROTOLIFT-00505,"ROTOLIFT, Finished A-side",false,A,ROTOLIFT,Jay Gee Manufacturing,9,,,,1679379,14937,PP A-Side Grinding
7419,100-ROTOLIFT-00906R,ROTOLIFT Blood,false,A,ROTOLIFT,Jay Gee Manufacturing,"JAY GEE, 12",,,,526359,7852,Obsolete Assets - Do not use
7421,100-ROTOLIFT-00900,"ROTOLIFT, A-side",false,A,ROTOLIFT,Jay Gee Manufacturing,JAY GEE - 12,,,,901514,14966,SILOS
7422,100-ROTOLIFT-6,Rotolift Blood Discharge,false,A,ROTOLIFT,Jay Gee Manufacturing,"JAY GEE, 9",,,,526359,7852,Obsolete Assets - Do not use
7424,100-ROTOLIFT-01018,"Rotolift, Overs 1800U",false,A,ROTOLIFT,Jay Gee Manufacturing,9,,,,575605,7852,Obsolete Assets - Do not use
7425,100-ROTOLIFT-10,"ROTOLIFT, Finish 1800",false,A,ROTOLIFT,Jay Gee Manufacturing,12,,,,1683510,14952,1800 Cook Line Grinding
7427,100-ROTOLIFT-00520,"ROTOLIFT, Crax A-side",false,A,ROTOLIFT,Jay Gee Manufacturing,12,,,,1679379,7852,Obsolete Assets - Do not use
7428,100-ROTOLIFT-13,"ROTOLIFT, Feather Hopper discharge",false,A,ROTOLIFT,Jay Gee Manufacturing,12,,,,1678609,14959,Fthr Grinding
7431,100-ROTOLIFT-00511,"ROTOLIFT, Hammer Mill A Discharge",false,A,ROTOLIFT,Jay Gee Manufacturing,9,,,,1679379,14937,PP A-Side Grinding
7432,100-ROTOLIFT-00005,"ROTOLIFT, Crax 200U",false,A,ROTOLIFT,Jay Gee Manufacturing,12,,,,1664237,14943,200U Pressing
7435,100-SCREW CONVEYOR-00508,"SCREW CONVEYOR, Rotary Valve A Feed",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1679379,14937,PP A-Side Grinding
7437,100-SCREW CONVEYOR-511,"SCREW CONVEYOR, Skimmer solids discharge #2",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1674970,14977,SKIMMER
7439,100-SCREW CONVEYOR-517,"SCREW CONVEYOR, Conv. B, Truck Loadout",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,7852,Obsolete Assets - Do not use
7440,100-SCREW CONVEYOR-00902,"SCREW CONVEYOR, Silo Loadout Screw A-2",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,14966,SILOS
7442,100-SCREW CONVEYOR-00007,"SCREW CONVEYOR, Feather Mill Feed",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 9",,,,1678609,14959,Fthr Grinding
7443,100-SCREW CONVEYOR-00225,"SCREW CONVEYOR, Preheater B Feed",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 24",,,,1682330,14955,Fthr Raw
7446,100-SCREW CONVEYOR-00557,"SCREW CONVEYOR, Direct Loadout Incline (A System)",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1679379,14937,PP A-Side Grinding
7448,100-SCREW CONVEYOR-00004,"SCREW CONVEYOR, Crax #3 200U",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1677943,14943,200U Pressing
7449,100-SCREW CONVEYOR-00017,"SCREW CONVEYOR, Cooker Discharge #2 200U",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1677943,14942,200U Cooking
7450,100-SCREW CONVEYOR-00016,"SCREW CONVEYOR, Cooker Discharge #3 200U",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1677943,14942,200U Cooking
7451,100-SCREW CONVEYOR-46,"SCREW CONVEYOR, Crax Bin #3 Leveling Screw",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1306146,14920,PP Grinding
7453,100-SCREW CONVEYOR-00406,"SCREW CONVEYOR, Crax Screw #2 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1676942,14947,N4300 Pressing
7456,100-SCREW CONVEYOR-67,"SCREW CONVEYOR, Press A Discharge",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,JAY GEE - 12,,,,1678609,14956,Fthr Hydrolizing
7457,100-SCREW CONVEYOR-68,"SCREW CONVEYOR, Press A-B Screw",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,JAY GEE - 12,,,,1678609,14956,Fthr Hydrolizing
7459,100-SCREW CONVEYOR-56,"SCREW CONVEYOR, Bottom Solids",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1674970,14976,DAF - PRODUCTION
7462,100-SCREW CONVEYOR-00901,"SCREW CONVEYOR, Silo Loadout Screw A-1",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,14966,SILOS
7463,100-SCREW CONVEYOR-521,"SCREW CONVEYOR, Lemanco Loadout Conv. A, Railcar",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,14967,LEMANCO
7464,100-SCREW CONVEYOR-522,"SCREW CONVEYOR, Lemanco Loadout Conv. B, Truck",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,14967,LEMANCO
7465,100-SCREW CONVEYOR-00921,"SCREW CONVEYOR, Conv. B, Bins Discharge",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,14967,LEMANCO
7466,100-SCREW CONVEYOR-00920,"SCREW CONVEYOR, Conv. A, Bins Discharge",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,14967,LEMANCO
7467,100-SCREW CONVEYOR-0003,"SCREW CONVEYOR, Crax #4 200U",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1677943,14943,200U Pressing
7473,100-SCREW CONVEYOR-00006,"SCREW CONVEYOR, Press Discharge 200U",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1677943,14943,200U Pressing
7474,100-SCREW CONVEYOR-00405,"SCREW CONVEYOR, Crax Screw #3 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1676942,14947,N4300 Pressing
7475,100-SCREW CONVEYOR-00404,"SCREW CONVEYOR, Crax Screw #4 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1676942,14947,N4300 Pressing
7476,100-SCREW CONVEYOR-00403,"SCREW CONVEYOR, Crax Screw #5 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1676942,14947,N4300 Pressing
7477,100-SCREW CONVEYOR-00423,"SCREW CONVEYOR, Cooker Discharge #1 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1676942,14946,N4300 Cooking
7478,100-SCREW CONVEYOR-00422,"SCREW CONVEYOR, Cooker Discharge #2 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1676942,14946,N4300 Cooking
7479,100-SCREW CONVEYOR-00418,"SCREW CONVEYOR, Press Feed n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1676942,14947,N4300 Pressing
7480,100-SCREW CONVEYOR-00415,"SCREW CONVEYOR, Press Fines n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1676942,14947,N4300 Pressing
7481,100-SCREW CONVEYOR-00413,"SCREW CONVEYOR, Runaround #1 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1676942,14946,N4300 Cooking
7482,100-SCREW CONVEYOR-00412,"SCREW CONVEYOR, Runaround #2 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1676942,14946,N4300 Cooking
7484,100-SCREW CONVEYOR-00411,"SCREW CONVEYOR, Runaround #3 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1676942,14946,N4300 Cooking
7485,100-SCREW CONVEYOR-00002,"SCREW CONVEYOR, Crax #5 200U",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1679379,14943,200U Pressing
7487,100-ROTOLIFT-00009,"ROTOLIFT, Press Fines 200U",false,A,ROTOLIFT,Jay Gee Manufacturing,9,,,,1677943,14943,200U Pressing
7490,100-SCREW CONVEYOR-01032,"SCREW CONVEYOR, Cooker Discharge #1 1800U",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 9",,,,1676933,14950,1800 Cook Line Cooking
7492,100-SCREW CONVEYOR-01024,"SCREW CONVEYOR, Press Fines 1800",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 9",,,,1676933,14951,1800 Cook Line Pressing
7496,100-SCREW CONVEYOR-836,"SCREW CONVEYOR, Skimmer solids discharge #1",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1674970,14977,SKIMMER
7497,SCREW CONVEYOR-837,"SCREW CONVEYOR, Outside Blower INCLINE",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1527382,14920,PP Grinding
7501,100-SCREW CONVEYOR-00903,"SCREW CONVEYOR, Silo Loadout Screw A-3",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,14966,SILOS
7502,100-SCREW CONVEYOR-00904,"SCREW CONVEYOR, Silo Loadout Screw A-4",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,7505,"SCREW CONVEYOR, Silo Loadout Screw A-5"
7505,100-SCREW CONVEYOR-00905,"SCREW CONVEYOR, Silo Loadout Screw A-5",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 12",,,,1673704,14966,SILOS
7508,100-SCREW CONVEYOR-63,Screw Conveyor Bin Leveling Screw (Feather Drying),false,A,SCREW CONVEYOR,Jay Gee Manufacturing,JAY GEE 9,,,,303670,7854,*Trash* Feather Drying System
7509,100-SCREW CONVEYOR-00408,"SCREW CONVEYOR, Crax Screw #1 n4300",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1676942,14947,N4300 Pressing
7510,100-SCREW CONVEYOR-99,Screw Conveyor Vat,false,A,SCREW CONVEYOR,Jay Gee Manufacturing,6,,,,,7302,*Trash* DAF Area
7511,100-SCREW CONVEYOR-00528,"SCREW CONVEYOR, Screener feed B-side",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1679379,14938,PP B-Side Grinding
7514,100-SEDIMENTER-00417,"SEDIMENTER, n4300",false,A,SEDIMENTER,Jay Gee Manufacturing,9,,,,1676942,14946,N4300 Cooking
7519,100-SCREW CONVEYOR-74,"SCREW CONVEYOR, Feather Hopper Discharge",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 9",,,,1678609,14959,Fthr Grinding
7520,100-SCREW CONVEYOR-00008,"SCREW CONVEYOR, Fines Return 200U",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1677943,14943,200U Pressing
7521,100-SCREW CONVEYOR-76,Finish Mill (Feather Grinding),false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,498914,7852,Obsolete Assets - Do not use
7522,100-SCREW CONVEYOR-00005,"SCREW CONVEYOR, Feather Mill Discharge",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1678609,14959,Fthr Grinding
7523,100-SCREW CONVEYOR-00512,"SCREW CONVEYOR, Hammermill A Discharge #1",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1679379,14937,PP A-Side Grinding
7524,100-SCREW CONVEYOR-00514,"SCREW CONVEYOR, Hammermill A Feed",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1679379,14937,PP A-Side Grinding
7526,100-SCREW CONVEYOR-00009,"SCREW CONVEYOR, Feather Rotex Overs",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1678609,14959,Fthr Grinding
7527,100-SCREW CONVEYOR-00516,"SCREW CONVEYOR, Screen Overs A-side",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1679379,14937,PP A-Side Grinding
7528,100-SCREW CONVEYOR-00010,"SCREW CONVEYOR, Press Fines 200U",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1677943,14943,200U Pressing
7530,100-SCREW CONVEYOR-88,"SCREW CONVEYOR, Lemanco Cross Screw",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 9",,,,1673704,14967,LEMANCO
7531,100-SCREW CONVEYOR-89,Screen Feed Screw (Feather Grinding),false,A,SCREW CONVEYOR,Jay Gee Manufacturing,14,,,,303670,7900,*Trash* Feather Grinding System
7532,100-SCREW PRESS-00410,"SCREW PRESS, n4300 (Haarslev)",false,A,SCREW PRESS,HAARSLEV,210-074-07 (TYPE),,,,1683513,14947,N4300 Pressing
7534,100-PUMP-57,del Pump 200U Raw Feed,false,A,PUMP,HAARSLEV,HAARSLEV HM35-0060,,,,505024,7852,Obsolete Assets - Do not use
7535,100-DRYER-9,"DRYER, Feathers (Haarslev)",false,A,DRYER,HAARSLEV,HM550-SS,,,,1679402,14958,Fthr Drying
7536,100-PUMP-00435,"PUMP, n4300 Cooker Feed",false,A,PUMP,HAARSLEV,Haarslev HM35 - 009-24-096 (TYPE),,,,1681258,14945,N4300 Raw
7538,RTO--AA-027,RTO,false,A,RTO,CONBUSTION CONTROLE SOLUT,RTOX - 15K SCFM,,,,1422089,7852,Obsolete Assets - Do not use
7539,100-FAN-70,"FAN, RTO Combustion",false,A,Fan,MAXON,MAXON C-6060-24 F.G. BLWR.,,,,1676996,14964,Regenerative Thermal Oxidizer (RTO-AA-027)
7542,100-COMPRESSOR-1,"COMPRESSOR,  Boiler Room AIR",false,A,COMPRESSOR,INGERSOLL RAND,MODEL 2340-E,,,,,7298,*Trash* Boiler Room 1-6
7543,100-PUMP-49,Pump Old Evap Blood Centrifuge Feed,false,A,PUMP,GRISWOLD,GRISWOLD M-A60-10079,,,,454042,7852,Obsolete Assets - Do not use
7545,100-PUMP-01303,New Evap Cooker Condensate Pump,false,A,PUMP,GRISWOLD,GRISWOLD 811 M,,,,1676995,15480,New Evaporator
7546,100-PUMP-00004,"PUMP, Boiler #6 Feedwater",false,A,PUMP,GRISWOLD,MODEL MA60-10079,,,,1671638,14971,BOILER ROOM
7547,100-PUMP-00002,"PUMP, Boiler #2 Feedwater",false,A,PUMP,GRISWOLD,MODEL MA60-10079 GRISWOLD M/3X2X8/0800/DDLM/CS,,,,1671638,14971,BOILER ROOM
7548,100-PUMP-00001,"PUMP, Boiler #1 Feedwater",false,A,PUMP,GRISWOLD,MODEL MA60-10079 GRISWOLD M/3X2X8/0800/DDLM/CS,,,,1671638,14971,BOILER ROOM
7549,100-PUMP-50,Pump Evap CIP,false,A,PUMP,GRISWOLD,GRISWOLD M-A60-10070,,,,1676995,7852,Obsolete Assets - Do not use
7550,100-PUMP-53,"PUMP, Scrubber #1 (Feather Scrubber)",false,A,PUMP,GRISWOLD,GRISWOLD M-A80-10143,,,,1325159,7852,Obsolete Assets - Do not use
7551,100-PUMP-76,"PUMP, Atmospheric Tank Discharge",false,A,PUMP,GRISWOLD,GRISWOLD M-A60-10080,,,,517242,7852,Obsolete Assets - Do not use
7552,100-PUMP-01306,Evap Feed Pump,false,A,PUMP,GRISWOLD,GRISWOLD MA60-10061,,,,1676995,15479,Old Evaporator
7556,100-PUMP-23,Pump 200U Add Back (Chicken),false,A,PUMP,ROPER,Roper 5058 HFLW,,,,1677943,14942,200U Cooking
7558,100-PUMP-00024,"Pump, Add Fat Back 200U",false,A,PUMP,ROPER,Roper 3617 HBRV,,,,1658274,14942,200U Cooking
